,movie_id,title,tags
4181,62677,Songcatcher,"after being denied a promotion at the university where she teaches, doctor lily penleric, a brilliant musicologist, impulsively visits her sister, who runs a struggling rural school in appalachia. there she stumbles upon the discovery of her life - a treasure trove of ancient scots-irish ballads, songs that have been handed down from generation to generation, preserved intact by the seclusion of the mountains. with the goal of securing her promotion, lily ventures into the most isolated areas of the mountains to collect the songs and finds herself increasingly enchanted. drama music musical independent film woman director janetmcteer michaeldavis michaelgoodwin maggiegreenwald"
4182,50875,Higher Ground,a chronicle of one woman's lifelong struggle with her faith. drama thriller baby wife husband relationship christian faith independent film evangelical christianity woman director verafarmiga donnamurphy dagmaradomińczyk verafarmiga
4183,260778,Vaalu,"sharp (simbu), a happy-go-lucky guy, loves priya (hansika), a college student, but later learns that she is enagaged to anbu ( aditya), a businessman-gangster. priya wants them to remain friends and sharp agrees, all the while scheming to make her fall in love with him. comedy romance teenage love silambarasan hansikamotwani santhanam vijaychandar"
4184,58492,The Greatest Movie Ever Sold,"a documentary about branding, advertising and product placement that is financed and made possible by brands, advertising and product placement. comedy documentary comedian comedy duringcreditsstinger morganspurlock peterberg paulbrennan morganspurlock"
4185,44562,Ed and His Dead Mother,"a mourning son makes a deal to reanimate his one year dead mother, however things turn into an unexpected direction. comedy chainsaw macabre uncle nephew relationship ericchristmas harperroisman stevebuscemi jonathanwacks"
4186,37232,Travellers and Magicians,"a young government official, named dondup, who is smitten with america (he even has a denim gho) dreams of escaping there while stuck in a beautiful but isolated village. he hopes to connect in the u.s. with a visa out of the country. he misses the one bus out of town to thimphu, however, and is forced to hitchhike and walk along the lateral road to the west, accompanied by an apple seller, a buddhist monk with his ornate, dragon-headed dramyin, a drunk, a widowed rice paper maker, and his beautiful daughter, sonam. adventure drama foreign illusion independent film bhutan story in story weaver storytelling tshewangdendup sonamlhamo lhakpadorji khyentsenorbu"
4187,4929,Hang 'em High,"marshall jed cooper survives a hanging, vowing revenge on the lynch mob that left him dangling. to carry out his oath for vengeance, he returns to his former job as a lawman. before long, he's caught up with the nine men on his hit list and starts dispensing his own brand of wild west justice. western prison judge marshal death penalty oklahoma widow cattle drive hanging law man lynching search party clinteastwood ingerstevens edbegley tedpost"
4188,36334,Deadline - U.S.A.,"with three days before his paper folds, a crusading editor tries to expose a vicious gangster. crime drama humphreybogart ethelbarrymore kimhunter richardbrooks"
4189,9783,Sublime,"admitted to mt. abaddon hospital for a routine procedure, george grieves discovers that his condition is much more serious and complicated than originally expected; and as his own fears begin to manifest around him, he learns that mt. abaddon is not a place where people come to get better... it is a place where people come to die. horror thriller nurse psychology suspense blood hospital tomcavanagh jeffreyanderson-gunter casanvar tonykrantz"
4190,386826,A Beginner's Guide to Snuff,"two brothers, desperate to break into the world of television and film, decide to enter a horror movie contest. and what could be more horrifying than the elusive snuff film? thriller comedy horror snuff joeykern lukeedwards breewilliamson mitchellaltieri"
4191,205126,Independence Daysaster,"when earth is attacked by a hostile alien force, a small town firefighter and a rogue seti scientist team up to activate the only technology capable of defeating the invaders. action sciencefiction ufo extraterrestrial spaceship alien caseydubois iainbelcher andreabrooks w.d.hogan"
4192,98557,Dysfunctional Friends,"a group of college friends are reunited after the death of their very successful friend. the will dictates that each person will receive a large sum of money if they can all successfully stay in his mansion for a week. if one person leaves, everyone forfeits the money. comedy romance staceydash reagangomez-preston wesleyjonathan coreygrant"
4193,104,Run Lola Run,"lola receives a phone call from her boyfriend manni. he lost 100,000 dm in a subway train that belongs to a very bad guy. she has 20 minutes to raise this amount and meet manni. otherwise, he will rob a store to get the money. three different alternatives may happen depending on some minor event along lola's run. action drama thriller berlin casino nun red hair running homeless person supermarket ambulance subway daughter money fate frankapotente moritzbleibtreu herbertknaup tomtykwer"
